trip_id,from_stop_id,to_stop_id,distance_km
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,230,242,0.6684
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,242,244,1.0674000000000001
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,244,246,0.5815
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,246,240,0.4061
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,240,236,1.0509000000000002
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,236,238,0.6514
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,238,234,0.5454
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,234,232,0.6236
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,232,221,0.8332999999999999
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,221,219,1.4167
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,219,215,0.4038
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,215,212,0.2994
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,212,210,0.5059
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,210,208,0.499
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,208,206,0.38839999999999997
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,206,204,0.43460000000000004
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,204,134,0.2105
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,134,132,0.6023999999999999
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,132,130,0.3897
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,130,107,0.7068
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,107,105,0.2687
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,105,102,0.2576
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,102,80,0.45
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,80,78,0.1541
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,78,76,0.4924
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,76,72,0.6402
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,72,70,0.7292000000000001
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,70,68,0.4621
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,68,66,1.4539000000000002
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,66,64,0.7005
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,64,62,0.5337999999999999
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,62,59,0.4254
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,59,55,0.5113
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,55,57,0.8122
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,57,53,0.2134
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,53,51,0.13219999999999998
LYcY_J8e-Dijvjm6uZhgZ-07:00:00,51,49,0.1767
LrAbpnGcNy8Ljz0FMNTPN-07:00:00,362,415,1.7726
LrAbpnGcNy8Ljz0FMNTPN-07:00:00,415,438,0.6182000000000001
LrAbpnGcNy8Ljz0FMNTPN-07:00:00,438,416,0.7684
Lz8EOh2wSW7Z4sNXrGPxw-07:00:00,289,315,0.5474
Lz8EOh2wSW7Z4sNXrGPxw-07:00:00,315,293,0.706
M-k1V2EbMTbdd6jCLeoZw-07:00:00,286,231,1.9964000000000002
M-k1V2EbMTbdd6jCLeoZw-07:00:00,231,233,0.6058
M-k1V2EbMTbdd6jCLeoZw-07:00:00,233,237,0.5404
M-k1V2EbMTbdd6jCLeoZw-07:00:00,237,235,0.5197999999999999
M-k1V2EbMTbdd6jCLeoZw-07:00:00,235,239,1.0317
M-k1V2EbMTbdd6jCLeoZw-07:00:00,239,245,0.42710000000000004
M-k1V2EbMTbdd6jCLeoZw-07:00:00,245,243,0.5841000000000001
M-k1V2EbMTbdd6jCLeoZw-07:00:00,243,241,1.0479
M-k1V2EbMTbdd6jCLeoZw-07:00:00,241,229,0.6613
M-k1V2EbMTbdd6jCLeoZw-07:00:00,229,225,0.3481
M-k1V2EbMTbdd6jCLeoZw-07:00:00,225,223,0.6788
M-k1V2EbMTbdd6jCLeoZw-07:00:00,223,198,0.1936
M-k1V2EbMTbdd6jCLeoZw-07:00:00,198,196,0.5163
M-k1V2EbMTbdd6jCLeoZw-07:00:00,196,190,0.5066
M-k1V2EbMTbdd6jCLeoZw-07:00:00,190,202,0.4177
MrihzTWrnXBOK-ItJhoR8-07:00:00,362,354,7.4196
MrihzTWrnXBOK-ItJhoR8-07:00:00,354,318,5.7779
MrihzTWrnXBOK-ItJhoR8-07:00:00,318,311,0.9449
MrihzTWrnXBOK-ItJhoR8-07:00:00,311,308,0.5722
MrihzTWrnXBOK-ItJhoR8-07:00:00,308,306,1.4418
MrihzTWrnXBOK-ItJhoR8-07:00:00,306,175,1.6992
MrihzTWrnXBOK-ItJhoR8-07:00:00,175,146,3.0525
MrihzTWrnXBOK-ItJhoR8-07:00:00,146,148,0.3225
MrihzTWrnXBOK-ItJhoR8-07:00:00,148,73,10.255
MrihzTWrnXBOK-ItJhoR8-07:00:00,73,60,6.360600000000001
MrihzTWrnXBOK-ItJhoR8-07:00:00,60,55,1.0465
MrihzTWrnXBOK-ItJhoR8-07:00:00,55,57,0.8122
MrihzTWrnXBOK-ItJhoR8-07:00:00,57,53,0.2134
MrihzTWrnXBOK-ItJhoR8-07:00:00,53,51,0.13219999999999998
MrihzTWrnXBOK-ItJhoR8-07:00:00,51,49,0.1767
N7niHD4FSKKz4wzURqkFW-07:00:00,425,423,1.5024000000000002
N7niHD4FSKKz4wzURqkFW-07:00:00,423,167,1.8720999999999999
N7niHD4FSKKz4wzURqkFW-07:00:00,167,398,2.1321
N7niHD4FSKKz4wzURqkFW-07:00:00,398,434,4.1648000000000005
N7niHD4FSKKz4wzURqkFW-07:00:00,434,395,5.6513
N7niHD4FSKKz4wzURqkFW-07:00:00,395,392,1.7441
N7niHD4FSKKz4wzURqkFW-07:00:00,392,389,2.8827
N7niHD4FSKKz4wzURqkFW-07:00:00,389,251,4.873399999999999
N7niHD4FSKKz4wzURqkFW-07:00:00,251,249,0.6545
N7niHD4FSKKz4wzURqkFW-07:00:00,249,121,1.514
NP0r90PJ04dzhZ4-fQdAY-07:00:00,425,424,3.5714
NP0r90PJ04dzhZ4-fQdAY-07:00:00,424,405,1.0839
NP0r90PJ04dzhZ4-fQdAY-07:00:00,405,407,0.45380000000000004
NP0r90PJ04dzhZ4-fQdAY-07:00:00,407,228,1.6787999999999998
NP0r90PJ04dzhZ4-fQdAY-07:00:00,228,226,0.227
NP0r90PJ04dzhZ4-fQdAY-07:00:00,226,230,0.3495
NP0r90PJ04dzhZ4-fQdAY-07:00:00,230,242,0.6684
NP0r90PJ04dzhZ4-fQdAY-07:00:00,242,244,1.0674000000000001
NP0r90PJ04dzhZ4-fQdAY-07:00:00,244,246,0.5815
NP0r90PJ04dzhZ4-fQdAY-07:00:00,246,240,0.4061
NP0r90PJ04dzhZ4-fQdAY-07:00:00,240,236,1.0509000000000002
NP0r90PJ04dzhZ4-fQdAY-07:00:00,236,238,0.6514
NP0r90PJ04dzhZ4-fQdAY-07:00:00,238,234,0.5454
NP0r90PJ04dzhZ4-fQdAY-07:00:00,234,232,0.6236
NP0r90PJ04dzhZ4-fQdAY-07:00:00,232,221,0.8332999999999999
NP0r90PJ04dzhZ4-fQdAY-07:00:00,221,219,1.4167
NP0r90PJ04dzhZ4-fQdAY-07:00:00,219,215,0.4038
NP0r90PJ04dzhZ4-fQdAY-07:00:00,215,212,0.2994
NP0r90PJ04dzhZ4-fQdAY-07:00:00,212,210,0.5059
NP0r90PJ04dzhZ4-fQdAY-07:00:00,210,208,0.499
NP0r90PJ04dzhZ4-fQdAY-07:00:00,208,206,0.38839999999999997
NP0r90PJ04dzhZ4-fQdAY-07:00:00,206,204,0.43460000000000004
NP0r90PJ04dzhZ4-fQdAY-07:00:00,204,134,0.2105
NP0r90PJ04dzhZ4-fQdAY-07:00:00,134,132,0.6023999999999999
NP0r90PJ04dzhZ4-fQdAY-07:00:00,132,130,0.3897
NP0r90PJ04dzhZ4-fQdAY-07:00:00,130,107,0.7068
NP0r90PJ04dzhZ4-fQdAY-07:00:00,107,105,0.2687
NP0r90PJ04dzhZ4-fQdAY-07:00:00,105,102,0.2576
NP0r90PJ04dzhZ4-fQdAY-07:00:00,102,80,0.45
OI7bd_u7laDmk8SxgppK0-07:00:00,195,192,0.418
OI7bd_u7laDmk8SxgppK0-07:00:00,192,197,0.3822
OI7bd_u7laDmk8SxgppK0-07:00:00,197,199,0.5368999999999999
OI7bd_u7laDmk8SxgppK0-07:00:00,199,224,0.18059999999999998
OI7bd_u7laDmk8SxgppK0-07:00:00,224,226,0.663
OI7bd_u7laDmk8SxgppK0-07:00:00,226,230,0.3495
OI7bd_u7laDmk8SxgppK0-07:00:00,230,242,0.6684
OI7bd_u7laDmk8SxgppK0-07:00:00,242,244,1.0674000000000001
OI7bd_u7laDmk8SxgppK0-07:00:00,244,246,0.5815
OI7bd_u7laDmk8SxgppK0-07:00:00,246,240,0.4061
OI7bd_u7laDmk8SxgppK0-07:00:00,240,236,1.0509000000000002
OI7bd_u7laDmk8SxgppK0-07:00:00,236,238,0.6514
OI7bd_u7laDmk8SxgppK0-07:00:00,238,234,0.5454
OI7bd_u7laDmk8SxgppK0-07:00:00,234,232,0.6236
OI7bd_u7laDmk8SxgppK0-07:00:00,232,221,0.8332999999999999
OI7bd_u7laDmk8SxgppK0-07:00:00,221,219,1.4167
OI7bd_u7laDmk8SxgppK0-07:00:00,219,215,0.4038
OI7bd_u7laDmk8SxgppK0-07:00:00,215,212,0.2994
OI7bd_u7laDmk8SxgppK0-07:00:00,212,210,0.5059
OI7bd_u7laDmk8SxgppK0-07:00:00,210,208,0.499
OI7bd_u7laDmk8SxgppK0-07:00:00,208,206,0.38839999999999997
OI7bd_u7laDmk8SxgppK0-07:00:00,206,204,0.43460000000000004
OI7bd_u7laDmk8SxgppK0-07:00:00,204,134,0.2105
OI7bd_u7laDmk8SxgppK0-07:00:00,134,132,0.6023999999999999
OI7bd_u7laDmk8SxgppK0-07:00:00,132,130,0.3897
OI7bd_u7laDmk8SxgppK0-07:00:00,130,107,0.7068
OI7bd_u7laDmk8SxgppK0-07:00:00,107,105,0.2687
OI7bd_u7laDmk8SxgppK0-07:00:00,105,102,0.2576
OI7bd_u7laDmk8SxgppK0-07:00:00,102,80,0.45
OI7bd_u7laDmk8SxgppK0-07:00:00,80,100,1.1074000000000002
OVbnm1WLeW59vl_wEqm66-07:00:00,403,200,0.9773999999999999
OVbnm1WLeW59vl_wEqm66-07:00:00,200,199,0.32230000000000003
OVbnm1WLeW59vl_wEqm66-07:00:00,199,224,0.18059999999999998
OVbnm1WLeW59vl_wEqm66-07:00:00,224,226,0.663
OVbnm1WLeW59vl_wEqm66-07:00:00,226,230,0.3495
OVbnm1WLeW59vl_wEqm66-07:00:00,230,242,0.6684
OVbnm1WLeW59vl_wEqm66-07:00:00,242,244,1.0674000000000001
OVbnm1WLeW59vl_wEqm66-07:00:00,244,246,0.5815
OVbnm1WLeW59vl_wEqm66-07:00:00,246,240,0.4061
OVbnm1WLeW59vl_wEqm66-07:00:00,240,236,1.0509000000000002
OVbnm1WLeW59vl_wEqm66-07:00:00,236,238,0.6514
OVbnm1WLeW59vl_wEqm66-07:00:00,238,234,0.5454
OVbnm1WLeW59vl_wEqm66-07:00:00,234,232,0.6236
OVbnm1WLeW59vl_wEqm66-07:00:00,232,221,0.8332999999999999
OVbnm1WLeW59vl_wEqm66-07:00:00,221,219,1.4167
OVbnm1WLeW59vl_wEqm66-07:00:00,219,215,0.4038
OVbnm1WLeW59vl_wEqm66-07:00:00,215,212,0.2994
OVbnm1WLeW59vl_wEqm66-07:00:00,212,210,0.5059
OVbnm1WLeW59vl_wEqm66-07:00:00,210,208,0.499
OVbnm1WLeW59vl_wEqm66-07:00:00,208,206,0.38839999999999997
OVbnm1WLeW59vl_wEqm66-07:00:00,206,204,0.43460000000000004
OVbnm1WLeW59vl_wEqm66-07:00:00,204,134,0.2105
OVbnm1WLeW59vl_wEqm66-07:00:00,134,127,2.7198
OVbnm1WLeW59vl_wEqm66-07:00:00,127,32,0.31239999999999996
OVbnm1WLeW59vl_wEqm66-07:00:00,32,13,0.3778
OVbnm1WLeW59vl_wEqm66-07:00:00,13,96,0.2671
OVbnm1WLeW59vl_wEqm66-07:00:00,96,94,0.275
OVbnm1WLeW59vl_wEqm66-07:00:00,94,92,0.15519999999999998
OoyJYltTuIPwOrCeg2YmA-07:00:00,135,442,3.6803000000000003
OvxARhItfijPV-_xuvfnZ-07:00:00,259,150,0.9887999999999999
OvxARhItfijPV-_xuvfnZ-07:00:00,150,151,0.1718
OvxARhItfijPV-_xuvfnZ-07:00:00,151,99,0.9819
PAh8O-96IhPU2mfK1XGjm-07:00:00,189,191,0.38439999999999996
PAh8O-96IhPU2mfK1XGjm-07:00:00,191,412,1.2462
PAh8O-96IhPU2mfK1XGjm-07:00:00,412,411,1.3033
PAh8O-96IhPU2mfK1XGjm-07:00:00,411,413,1.3793
PAh8O-96IhPU2mfK1XGjm-07:00:00,413,349,0.7128
PAh8O-96IhPU2mfK1XGjm-07:00:00,349,348,0.7187
PAh8O-96IhPU2mfK1XGjm-07:00:00,348,322,0.609
PAh8O-96IhPU2mfK1XGjm-07:00:00,322,340,0.3311
PAh8O-96IhPU2mfK1XGjm-07:00:00,340,318,3.0938000000000003
PAh8O-96IhPU2mfK1XGjm-07:00:00,318,311,0.9449
PAh8O-96IhPU2mfK1XGjm-07:00:00,311,308,0.5722
PyvMsU4izplRo5xNtmlK3-07:00:00,424,405,1.0839
PyvMsU4izplRo5xNtmlK3-07:00:00,405,407,0.45380000000000004
PyvMsU4izplRo5xNtmlK3-07:00:00,407,409,0.8402000000000001
PyvMsU4izplRo5xNtmlK3-07:00:00,409,403,0.9344
PyvMsU4izplRo5xNtmlK3-07:00:00,403,200,0.9773999999999999
PyvMsU4izplRo5xNtmlK3-07:00:00,200,199,0.32230000000000003
PyvMsU4izplRo5xNtmlK3-07:00:00,199,224,0.18059999999999998
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,403,406,1.3409
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,406,404,0.4209
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,404,423,1.0840999999999998
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,423,167,1.8720999999999999
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,167,398,2.1321
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,398,434,4.1648000000000005
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,434,395,5.6513
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,395,392,1.7441
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,392,389,2.8827
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,389,251,4.873399999999999
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,251,249,0.6545
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,249,121,1.514
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,121,114,1.0222
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,114,112,0.9415
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,112,110,0.8541
Q3pD-7jCAvuSmNTpcaPvZ-07:00:00,110,108,0.43089999999999995
Q_48FGPRTjaYgRz2H28V3-07:00:00,177,307,1.4303
QyDZF4yDNAntbYpYmjfxj-07:00:00,326,321,0.7621
QyDZF4yDNAntbYpYmjfxj-07:00:00,321,337,0.8311000000000001
QyDZF4yDNAntbYpYmjfxj-07:00:00,337,433,1.8855
QyDZF4yDNAntbYpYmjfxj-07:00:00,433,429,1.7124000000000001
QyDZF4yDNAntbYpYmjfxj-07:00:00,429,428,2.3773
QyDZF4yDNAntbYpYmjfxj-07:00:00,428,386,14.165299999999998
QyDZF4yDNAntbYpYmjfxj-07:00:00,386,383,1.2539
QyDZF4yDNAntbYpYmjfxj-07:00:00,383,381,1.2789000000000001
QyDZF4yDNAntbYpYmjfxj-07:00:00,381,377,0.842
QyDZF4yDNAntbYpYmjfxj-07:00:00,377,375,0.3201
QyDZF4yDNAntbYpYmjfxj-07:00:00,375,46,1.0375999999999999
QyDZF4yDNAntbYpYmjfxj-07:00:00,42,40,0.2063
R1qyf44TfvStHmjMCiKfC-07:00:00,182,185,0.30469999999999997
R1qyf44TfvStHmjMCiKfC-07:00:00,185,187,0.22569999999999998
R1qyf44TfvStHmjMCiKfC-07:00:00,187,195,0.5315
R1qyf44TfvStHmjMCiKfC-07:00:00,195,192,0.418
R1qyf44TfvStHmjMCiKfC-07:00:00,192,197,0.3822
R1qyf44TfvStHmjMCiKfC-07:00:00,197,199,0.5368999999999999
R1qyf44TfvStHmjMCiKfC-07:00:00,199,224,0.18059999999999998
R1qyf44TfvStHmjMCiKfC-07:00:00,224,226,0.663
R1qyf44TfvStHmjMCiKfC-07:00:00,226,230,0.3495
R1qyf44TfvStHmjMCiKfC-07:00:00,230,242,0.6684
R1qyf44TfvStHmjMCiKfC-07:00:00,242,244,1.0674000000000001
R1qyf44TfvStHmjMCiKfC-07:00:00,244,246,0.5815
R1qyf44TfvStHmjMCiKfC-07:00:00,246,240,0.4061
R1qyf44TfvStHmjMCiKfC-07:00:00,240,236,1.0509000000000002
R1qyf44TfvStHmjMCiKfC-07:00:00,236,238,0.6514
R1qyf44TfvStHmjMCiKfC-07:00:00,238,234,0.5454
R1qyf44TfvStHmjMCiKfC-07:00:00,234,232,0.6236
R1qyf44TfvStHmjMCiKfC-07:00:00,232,221,0.8332999999999999
R1qyf44TfvStHmjMCiKfC-07:00:00,221,219,1.4167
R1qyf44TfvStHmjMCiKfC-07:00:00,219,215,0.4038
R1qyf44TfvStHmjMCiKfC-07:00:00,215,212,0.2994
R1qyf44TfvStHmjMCiKfC-07:00:00,212,210,0.5059
R1qyf44TfvStHmjMCiKfC-07:00:00,210,208,0.499
R1qyf44TfvStHmjMCiKfC-07:00:00,208,206,0.38839999999999997
R1qyf44TfvStHmjMCiKfC-07:00:00,206,204,0.43460000000000004
R1qyf44TfvStHmjMCiKfC-07:00:00,204,134,0.2105
R1qyf44TfvStHmjMCiKfC-07:00:00,134,127,2.7198
R1qyf44TfvStHmjMCiKfC-07:00:00,127,32,0.31239999999999996
R1qyf44TfvStHmjMCiKfC-07:00:00,32,13,0.3778
R1qyf44TfvStHmjMCiKfC-07:00:00,13,96,0.2671
R1qyf44TfvStHmjMCiKfC-07:00:00,96,94,0.275
R1qyf44TfvStHmjMCiKfC-07:00:00,94,92,0.15519999999999998
R1qyf44TfvStHmjMCiKfC-07:00:00,92,88,0.1085
R1qyf44TfvStHmjMCiKfC-07:00:00,88,90,0.1996
R1qyf44TfvStHmjMCiKfC-07:00:00,90,139,1.1596
R1qyf44TfvStHmjMCiKfC-07:00:00,139,137,0.2762
R1qyf44TfvStHmjMCiKfC-07:00:00,137,123,0.3487
R1qyf44TfvStHmjMCiKfC-07:00:00,123,126,0.3998
R1qyf44TfvStHmjMCiKfC-07:00:00,126,86,0.6601
RHazPXn1EQ_y4RbVe6HYc-07:00:00,360,400,1.5132
RHazPXn1EQ_y4RbVe6HYc-07:00:00,400,356,1.8495
RHazPXn1EQ_y4RbVe6HYc-07:00:00,356,248,0.6775
RHazPXn1EQ_y4RbVe6HYc-07:00:00,248,253,0.35919999999999996
RHazPXn1EQ_y4RbVe6HYc-07:00:00,253,155,0.5752
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,277,279,0.6935
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,279,143,1.1099
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,143,145,0.4119
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,145,141,0.4165
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,141,139,0.4532
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,139,137,0.2762
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,137,123,0.3487
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,123,126,0.3998
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,126,86,0.6601
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,86,84,1.0589000000000002
RNLlNLhCvrplPJ1T6Rv3G-07:00:00,84,81,0.7841
RbB2w0p-_BgwRa6AbSa-b-07:00:00,192,197,0.3822
RbB2w0p-_BgwRa6AbSa-b-07:00:00,197,199,0.5368999999999999
RbB2w0p-_BgwRa6AbSa-b-07:00:00,199,224,0.18059999999999998
RbB2w0p-_BgwRa6AbSa-b-07:00:00,224,226,0.663
RbB2w0p-_BgwRa6AbSa-b-07:00:00,226,230,0.3495
RbB2w0p-_BgwRa6AbSa-b-07:00:00,230,242,0.6684
RbB2w0p-_BgwRa6AbSa-b-07:00:00,242,244,1.0674000000000001
RbB2w0p-_BgwRa6AbSa-b-07:00:00,244,246,0.5815
RbB2w0p-_BgwRa6AbSa-b-07:00:00,246,240,0.4061
RbB2w0p-_BgwRa6AbSa-b-07:00:00,240,236,1.0509000000000002
RbB2w0p-_BgwRa6AbSa-b-07:00:00,236,238,0.6514
RbB2w0p-_BgwRa6AbSa-b-07:00:00,238,234,0.5454
RbB2w0p-_BgwRa6AbSa-b-07:00:00,234,232,0.6236
RbB2w0p-_BgwRa6AbSa-b-07:00:00,232,221,0.8332999999999999
RbB2w0p-_BgwRa6AbSa-b-07:00:00,221,222,0.861
RbB2w0p-_BgwRa6AbSa-b-07:00:00,222,264,0.8479
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,156,157,0.1377
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,157,159,0.1108
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,159,161,0.1869
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,161,163,0.1743
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,163,164,0.43739999999999996
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,164,165,0.2356
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,165,182,0.7845
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,182,185,0.30469999999999997
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,185,187,0.22569999999999998
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,187,195,0.5315
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,195,192,0.418
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,192,197,0.3822
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,197,199,0.5368999999999999
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,199,224,0.18059999999999998
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,224,226,0.663
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,226,230,0.3495
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,230,242,0.6684
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,242,244,1.0674000000000001
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,244,246,0.5815
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,246,240,0.4061
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,240,236,1.0509000000000002
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,236,238,0.6514
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,238,234,0.5454
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,234,232,0.6236
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,232,221,0.8332999999999999
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,221,219,1.4167
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,219,215,0.4038
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,215,212,0.2994
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,212,210,0.5059
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,210,208,0.499
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,208,206,0.38839999999999997
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,206,204,0.43460000000000004
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,204,134,0.2105
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,134,132,0.6023999999999999
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,132,130,0.3897
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,130,107,0.7068
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,107,105,0.2687
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,105,102,0.2576
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,102,80,0.45
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,80,78,0.1541
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,78,76,0.4924
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,76,72,0.6402
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,72,70,0.7292000000000001
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,70,68,0.4621
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,68,66,1.4539000000000002
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,66,64,0.7005
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,64,62,0.5337999999999999
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,62,59,0.4254
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,59,55,0.5113
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,55,57,0.8122
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,57,53,0.2134
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,53,51,0.13219999999999998
RmCIDxJQKwF7GOCKKX3Oh-07:00:00,51,49,0.1767
RpKdfStaPAyjOjNE_OGG9-07:00:00,442,135,4.0396
Rr5VrNghCMV3A0qeyJoVf-07:00:00,422,354,10.6205
Rr5VrNghCMV3A0qeyJoVf-07:00:00,354,318,5.7779
Rr5VrNghCMV3A0qeyJoVf-07:00:00,318,311,0.9449
Rr5VrNghCMV3A0qeyJoVf-07:00:00,311,309,1.105
Rr5VrNghCMV3A0qeyJoVf-07:00:00,309,314,1.7931
Rr5VrNghCMV3A0qeyJoVf-07:00:00,314,290,0.4736
Rr5VrNghCMV3A0qeyJoVf-07:00:00,290,260,2.6819
S0va0RZjlnA1UM5ngCuy9-07:00:00,279,273,0.6869
S0va0RZjlnA1UM5ngCuy9-07:00:00,273,295,1.1683
S0va0RZjlnA1UM5ngCuy9-07:00:00,295,304,0.8733
TIF4utcDqnWmdbkuyp9Dq-07:00:00,294,316,0.7139
TIF4utcDqnWmdbkuyp9Dq-07:00:00,316,290,0.4026
TWnfYDX6BkJirORXmg2hv-07:00:00,334,323,1.2766
TufBf34AgKUOdqfLpoq9_-07:00:00,322,340,0.3311
TufBf34AgKUOdqfLpoq9_-07:00:00,340,343,1.3815
TufBf34AgKUOdqfLpoq9_-07:00:00,343,345,1.4385999999999999
TufBf34AgKUOdqfLpoq9_-07:00:00,345,329,1.7002000000000002
TufBf34AgKUOdqfLpoq9_-07:00:00,329,297,2.1541
TufBf34AgKUOdqfLpoq9_-07:00:00,297,299,0.26489999999999997
TufBf34AgKUOdqfLpoq9_-07:00:00,299,303,0.2211
Tv3p8704smtFY_z3ZHnnb-07:00:00,195,192,0.418
Tv3p8704smtFY_z3ZHnnb-07:00:00,192,197,0.3822
Tv3p8704smtFY_z3ZHnnb-07:00:00,197,199,0.5368999999999999
Tv3p8704smtFY_z3ZHnnb-07:00:00,199,224,0.18059999999999998
Tv3p8704smtFY_z3ZHnnb-07:00:00,224,226,0.663
Tv3p8704smtFY_z3ZHnnb-07:00:00,226,230,0.3495
