start_route_id,end_route_id,start_stop_id,end_stop_id,walking_distance_m,walking_path_nodes
xg6X_6yI3-x6agQaIKy0r,SqToUMEw-z1wSe52v0JGh,309,308,39.74225946196395,"[1128479568, 1128480646, 1128480896]"
2sefONCZ5v5w4bCF1ybYX,SqToUMEw-z1wSe52v0JGh,85,362,174.16282116767522,"[1886295998, 1888346013, 1888346018, 1888346077, 260758678]"
2vubw4wDlR7h4SuBBiS6p,SqToUMEw-z1wSe52v0JGh,425,306,81.24395009563578,"[7043828811, 7043828816, 9359493413]"
7vCDYOyx9Gj6RZuCS5Igi,SqToUMEw-z1wSe52v0JGh,156,49,0.0,[4166035500]
CTJ48OMS2Nn2CyW093CBk,SqToUMEw-z1wSe52v0JGh,15,306,81.24395009563578,"[7043828811, 7043828816, 9359493413]"
DaGuT_I6g5QpO40EcF4u7,SqToUMEw-z1wSe52v0JGh,419,306,0.0,[9359493413]
EYuJpRuohnv2M2djd0oRb,SqToUMEw-z1wSe52v0JGh,397,362,174.16282116767522,"[1886295998, 1888346013, 1888346018, 1888346077, 260758678]"
EqpMMSAPpyyeIs0OPJu7A,SqToUMEw-z1wSe52v0JGh,98,362,174.16282116767522,"[1886295998, 1888346013, 1888346018, 1888346077, 260758678]"
EvMcmidrqDryWEcBEqdU2,SqToUMEw-z1wSe52v0JGh,425,362,174.16282116767522,"[1886295998, 1888346013, 1888346018, 1888346077, 260758678]"
FaHumA7HIyjyuC7E4M1jZ,SqToUMEw-z1wSe52v0JGh,189,306,2013.0140755243526,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7014712781, 9414993322, 9414993319, 9359493415, 9359493410, 9359493413]"
QcjXCusjL37XD0vtFPM_z,SqToUMEw-z1wSe52v0JGh,269,362,174.16282116767522,"[1886295998, 1888346013, 1888346018, 1888346077, 260758678]"
V-tNyPwMd_7j2AAdXrBPe,SqToUMEw-z1wSe52v0JGh,278,362,174.16282116767522,"[1886295998, 1888346013, 1888346018, 1888346077, 260758678]"
VqsKdXjc_nTkIE8PZUK7V,SqToUMEw-z1wSe52v0JGh,93,362,174.16282116767522,"[1886295998, 1888346013, 1888346018, 1888346077, 260758678]"
djf-0ENVceYNg5x6O7HGq,SqToUMEw-z1wSe52v0JGh,109,362,174.16282116767522,"[1886295998, 1888346013, 1888346018, 1888346077, 260758678]"
eW27jXPyPLkZFOoF5g9lr,SqToUMEw-z1wSe52v0JGh,433,362,174.16282116767522,"[1886295998, 1888346013, 1888346018, 1888346077, 260758678]"
hMo27Nx4A3lFCdh0tNdmf,SqToUMEw-z1wSe52v0JGh,159,49,0.0,[4166035500]
hx4EeoLjM7NJfnYrVfGvk,SqToUMEw-z1wSe52v0JGh,180,306,2013.0140755243526,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7014712781, 9414993322, 9414993319, 9359493415, 9359493410, 9359493413]"
tMb6GY09D_zaob3QQV8vM,SqToUMEw-z1wSe52v0JGh,179,306,2013.0140755243526,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7014712781, 9414993322, 9414993319, 9359493415, 9359493410, 9359493413]"
w5lnA7aOkl9RbW6RzoEdG,SqToUMEw-z1wSe52v0JGh,416,362,174.16282116767522,"[1886295998, 1888346013, 1888346018, 1888346077, 260758678]"
BDGXXpou9Eb38xEVTNUs2,T6BRc19d7TrtHQroCLymy,120,35,0.0,[1175843806]
CTJ48OMS2Nn2CyW093CBk,T6BRc19d7TrtHQroCLymy,15,35,0.0,[1175843806]
E_oc6kDbFdlvVaZssBQex,T6BRc19d7TrtHQroCLymy,405,404,0.0,[7927564332]
KNOT7t80YXwsfYupjUiTk,T6BRc19d7TrtHQroCLymy,426,428,127.83425607963296,"[11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
Rx10-oSKyoIJDvbVd1Py3,T6BRc19d7TrtHQroCLymy,29,35,0.0,[1175843806]
XQFjzrlmVSDo00hpPwPD9,T6BRc19d7TrtHQroCLymy,39,35,0.0,[1175843806]
XxUPXIlZHVjWT_a7YqhHy,T6BRc19d7TrtHQroCLymy,426,428,127.83425607963296,"[11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
d1tk5YD606wPnGF4CLm4i,T6BRc19d7TrtHQroCLymy,427,428,140.34669742250887,"[4323948369, 11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
djf-0ENVceYNg5x6O7HGq,T6BRc19d7TrtHQroCLymy,109,35,0.0,[1175843806]
lQGthxPF7d3FXnmoZFGLV,T6BRc19d7TrtHQroCLymy,426,428,127.83425607963296,"[11381058378, 11381058358, 10989259965, 5594506900, 5594506889]"
oepuTc06iN5U0ZwjmqZIj,T6BRc19d7TrtHQroCLymy,424,423,0.0,[4323950582]
zwjvZyv-K7qfVyipl6li5,T6BRc19d7TrtHQroCLymy,2,35,0.0,[1175843806]
0fV-oHdZjqIXEVAq-5E7b,T6BRc19d7TrtHQroCLymy,360,35,0.0,[1175843806]
50n7_gqFiIrgeNHtVzwF0,T6BRc19d7TrtHQroCLymy,326,35,0.0,[1175843806]
6Jzbm71jwnmQuuO9P7ngg,T6BRc19d7TrtHQroCLymy,267,35,0.0,[1175843806]
8CWoTtootKoeWNjoE5oOP,T6BRc19d7TrtHQroCLymy,326,35,0.0,[1175843806]
I4AY9d0_JCb661dki5jy7,T6BRc19d7TrtHQroCLymy,425,35,0.0,[1175843806]
_RCpDqcLlmzJHSPPy8bli,T6BRc19d7TrtHQroCLymy,192,35,0.0,[1175843806]
bAytab6a3g8pFmPeUQC1L,T6BRc19d7TrtHQroCLymy,161,428,0.0,[5594506889]
cQIW-LxFXCIuxPpIw4MR2,T6BRc19d7TrtHQroCLymy,296,35,0.0,[1175843806]
dzTiXNOiyKbSpiehbFk-a,T6BRc19d7TrtHQroCLymy,360,35,0.0,[1175843806]
gboAfb13A28YhAJkt-Pkx,T6BRc19d7TrtHQroCLymy,400,35,0.0,[1175843806]
nd53PomhCqmjY7ykLQy83,T6BRc19d7TrtHQroCLymy,79,428,0.0,[5594506889]
o8mSXE7IgJWToUsU4NnFr,T6BRc19d7TrtHQroCLymy,277,192,0.0,[1814665419]
p2DY4x4NaqXRC1gG9cwiY,T6BRc19d7TrtHQroCLymy,359,35,0.0,[1175843806]
rff5rfv-fQCJyBaPUiuhB,T6BRc19d7TrtHQroCLymy,277,428,0.0,[5594506889]
tv4mLSYvBC5Q4aSnL5h83,T6BRc19d7TrtHQroCLymy,98,428,0.0,[5594506889]
wh9cIxqRBTvvkxeMtkHAi,T6BRc19d7TrtHQroCLymy,400,35,0.0,[1175843806]
xg6X_6yI3-x6agQaIKy0r,T6BRc19d7TrtHQroCLymy,309,192,117.06575927290262,"[262336905, 274589372, 1814665419]"
xkITynYnba-VdPTlpu5kL,T6BRc19d7TrtHQroCLymy,219,192,0.0,[1814665419]
z2W-2EVP76_5pF_4R0HbR,T6BRc19d7TrtHQroCLymy,360,35,0.0,[1175843806]
-Z1R0bmP-3IQrktLaw1-i,T7uwVnYTnWKajNK7K5gyj,301,307,1993.1691896509012,"[7043828811, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365, 7113581393, 7113581389, 7113581387, 7113581386, 5392019578, 9368774130, 4168311512, 9368718200, 7041564226, 317908405]"
1Ctgvye_a8bTjvozOsfEX,T7uwVnYTnWKajNK7K5gyj,177,177,0.0,[6477633140]
2HEouGQcgjyXwlsq69h3S,T7uwVnYTnWKajNK7K5gyj,300,307,1854.8090433424386,"[9414993322, 7014712781, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365, 7113581393, 7113581389, 7113581387, 7113581386, 5392019578, 9368774130, 4168311512, 9368718200, 7041564226, 317908405]"
9Ge1SSHI5IgHaGIK61A7q,T7uwVnYTnWKajNK7K5gyj,294,294,0.0,[7023216770]
S8t0ygpYGRBLHfPC3bjJm,T7uwVnYTnWKajNK7K5gyj,175,177,4316.147965308224,"[6984393502, 6984393496, 6984393497, 6984393495, 6966913944, 6977240803, 6977240658, 6977240801, 6977240809, 6485868050, 6485857238, 7011812106, 6485857224, 7014739939, 6486022036, 6485857211, 7011812107, 6485868051, 5392019578, 7113581386, 7041564231, 9368774140, 7041564194, 6488715716, 6488715717, 7041564195, 7041564214, 7041564201, 7041564217, 7041564204, 7041564218, 6994855543, 6994855541, 6994855509, 6994855519, 6994855550, 6994847782, 6994855498, 5392201252, 6994847763, 9365261066, 6478133669, 6477633142, 6994855615, 6994855614, 6477768986, 6994855668, 6477633141, 6477633140]"
2vubw4wDlR7h4SuBBiS6p,T7uwVnYTnWKajNK7K5gyj,425,307,1993.1691896509012,"[7043828811, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365, 7113581393, 7113581389, 7113581387, 7113581386, 5392019578, 9368774130, 4168311512, 9368718200, 7041564226, 317908405]"
BKzwbCqAolUfyoXfpTwIC,T7uwVnYTnWKajNK7K5gyj,325,290,0.0,[317908436]
CTJ48OMS2Nn2CyW093CBk,T7uwVnYTnWKajNK7K5gyj,15,307,1993.1691896509012,"[7043828811, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365, 7113581393, 7113581389, 7113581387, 7113581386, 5392019578, 9368774130, 4168311512, 9368718200, 7041564226, 317908405]"
DaGuT_I6g5QpO40EcF4u7,T7uwVnYTnWKajNK7K5gyj,419,307,2013.0140755243524,"[9359493413, 9359493410, 9359493415, 9414993319, 9414993322, 7014712781, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365, 7113581393, 7113581389, 7113581387, 7113581386, 5392019578, 9368774130, 4168311512, 9368718200, 7041564226, 317908405]"
FaHumA7HIyjyuC7E4M1jZ,T7uwVnYTnWKajNK7K5gyj,189,307,0.0,[317908405]
hx4EeoLjM7NJfnYrVfGvk,T7uwVnYTnWKajNK7K5gyj,180,307,0.0,[317908405]
o7ehON1F_k7JHoHJOQYGh,T7uwVnYTnWKajNK7K5gyj,267,290,0.0,[317908436]
tMb6GY09D_zaob3QQV8vM,T7uwVnYTnWKajNK7K5gyj,179,307,0.0,[317908405]
4xf9KaKYJRkSlWjtAzeER,TPxz_LmHA0qyDz7QFLo1e,305,304,0.0,[5392019578]
D7IwqxPBMcEQiGv3sjC3s,TPxz_LmHA0qyDz7QFLo1e,305,304,0.0,[5392019578]
QKCnSGkAqgRmQ4fUeYRP-,TPxz_LmHA0qyDz7QFLo1e,305,304,0.0,[5392019578]
aeeOOe3-Dtz86MK-Ltc0F,TPxz_LmHA0qyDz7QFLo1e,305,304,0.0,[5392019578]
llujnjcOUaGBRa_Jecss3,TPxz_LmHA0qyDz7QFLo1e,279,304,0.0,[5392019578]
ndixtJMAJzaQiITLSzYz_,TPxz_LmHA0qyDz7QFLo1e,267,304,0.0,[5392019578]
vToQ2sD35oGmngQzvKN9j,TPxz_LmHA0qyDz7QFLo1e,83,304,0.0,[5392019578]
-Z1R0bmP-3IQrktLaw1-i,V-tNyPwMd_7j2AAdXrBPe,301,301,0.0,[7043828811]
0fV-oHdZjqIXEVAq-5E7b,V-tNyPwMd_7j2AAdXrBPe,360,359,349.74068937636184,"[1886295269, 10562355384, 5727317783, 4323952889, 4781919525, 4781919524, 260758574, 1888346013, 1886295998]"
2HEouGQcgjyXwlsq69h3S,V-tNyPwMd_7j2AAdXrBPe,300,298,249.80652235647767,"[9414993322, 7014712781, 7043828810, 9414993328, 7023732362, 7023732364, 7023732365]"
3I93k-8Viq6W8QFXbpmUU,V-tNyPwMd_7j2AAdXrBPe,362,359,174.1628211676752,"[260758678, 1888346077, 1888346018, 1888346013, 1886295998]"
4xf9KaKYJRkSlWjtAzeER,V-tNyPwMd_7j2AAdXrBPe,305,304,0.0,[5392019578]
8NzGmmMDzhEhQEXbQjJTl,V-tNyPwMd_7j2AAdXrBPe,362,359,174.1628211676752,"[260758678, 1888346077, 1888346018, 1888346013, 1886295998]"
D7IwqxPBMcEQiGv3sjC3s,V-tNyPwMd_7j2AAdXrBPe,305,304,0.0,[5392019578]
E_oc6kDbFdlvVaZssBQex,V-tNyPwMd_7j2AAdXrBPe,405,405,0.0,[7927564332]
LrIznn0Nk3YYvE6SV4NT_,V-tNyPwMd_7j2AAdXrBPe,361,359,177.45045235544677,"[260758565, 260758574, 1888346013, 1886295998]"
QKCnSGkAqgRmQ4fUeYRP-,V-tNyPwMd_7j2AAdXrBPe,305,304,0.0,[5392019578]
SqToUMEw-z1wSe52v0JGh,V-tNyPwMd_7j2AAdXrBPe,362,359,174.1628211676752,"[260758678, 1888346077, 1888346018, 1888346013, 1886295998]"
TPxz_LmHA0qyDz7QFLo1e,V-tNyPwMd_7j2AAdXrBPe,280,279,1738.3370217466745,"[6488486115, 1128092175, 1128091960, 1128092208, 6511710409, 7927561316, 7041539368, 4168313563, 1128478568, 1128477650, 1128476537, 7029035469, 4168310134, 339079529, 7044630380, 4002066933, 8442698387, 7044630377, 7044630378, 8442698359, 7111551009, 7016571657, 9204541535]"
aeeOOe3-Dtz86MK-Ltc0F,V-tNyPwMd_7j2AAdXrBPe,305,304,0.0,[5392019578]
cQIW-LxFXCIuxPpIw4MR2,V-tNyPwMd_7j2AAdXrBPe,296,296,0.0,[5392019571]
dzTiXNOiyKbSpiehbFk-a,V-tNyPwMd_7j2AAdXrBPe,360,359,349.74068937636184,"[1886295269, 10562355384, 5727317783, 4323952889, 4781919525, 4781919524, 260758574, 1888346013, 1886295998]"
eW27jXPyPLkZFOoF5g9lr,V-tNyPwMd_7j2AAdXrBPe,433,433,0.0,[6488733328]
llujnjcOUaGBRa_Jecss3,V-tNyPwMd_7j2AAdXrBPe,279,279,0.0,[9204541535]
oepuTc06iN5U0ZwjmqZIj,V-tNyPwMd_7j2AAdXrBPe,424,424,0.0,[4323950582]
p2DY4x4NaqXRC1gG9cwiY,V-tNyPwMd_7j2AAdXrBPe,359,359,0.0,[1886295998]
pIaHBI4j1KA7mIDUenoKC,V-tNyPwMd_7j2AAdXrBPe,360,359,349.74068937636184,"[1886295269, 10562355384, 5727317783, 4323952889, 4781919525, 4781919524, 260758574, 1888346013, 1886295998]"
ujMXATExhhRj9qgxcopKv,V-tNyPwMd_7j2AAdXrBPe,362,359,174.1628211676752,"[260758678, 1888346077, 1888346018, 1888346013, 1886295998]"
wk7z0bHFULyZrQtvEvO1X,V-tNyPwMd_7j2AAdXrBPe,360,359,349.74068937636184,"[1886295269, 10562355384, 5727317783, 4323952889, 4781919525, 4781919524, 260758574, 1888346013, 1886295998]"
z2W-2EVP76_5pF_4R0HbR,V-tNyPwMd_7j2AAdXrBPe,360,359,349.74068937636184,"[1886295269, 10562355384, 5727317783, 4323952889, 4781919525, 4781919524, 260758574, 1888346013, 1886295998]"
1Ctgvye_a8bTjvozOsfEX,V-tNyPwMd_7j2AAdXrBPe,177,301,1993.1691896509014,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7043828811]"
2sefONCZ5v5w4bCF1ybYX,V-tNyPwMd_7j2AAdXrBPe,85,359,0.0,[1886295998]
2vubw4wDlR7h4SuBBiS6p,V-tNyPwMd_7j2AAdXrBPe,425,301,0.0,[7043828811]
CTJ48OMS2Nn2CyW093CBk,V-tNyPwMd_7j2AAdXrBPe,15,301,0.0,[7043828811]
DaGuT_I6g5QpO40EcF4u7,V-tNyPwMd_7j2AAdXrBPe,419,301,81.24395009563578,"[9359493413, 7043828816, 7043828811]"
EYuJpRuohnv2M2djd0oRb,V-tNyPwMd_7j2AAdXrBPe,397,359,0.0,[1886295998]
EqpMMSAPpyyeIs0OPJu7A,V-tNyPwMd_7j2AAdXrBPe,98,359,0.0,[1886295998]
EvMcmidrqDryWEcBEqdU2,V-tNyPwMd_7j2AAdXrBPe,425,359,0.0,[1886295998]
FaHumA7HIyjyuC7E4M1jZ,V-tNyPwMd_7j2AAdXrBPe,189,301,1993.1691896509014,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7043828811]"
QcjXCusjL37XD0vtFPM_z,V-tNyPwMd_7j2AAdXrBPe,269,359,0.0,[1886295998]
RSdPdtwiGzlvedMSUpA36,V-tNyPwMd_7j2AAdXrBPe,322,296,1792.7267033132398,"[6485868051, 7011812107, 6485857211, 6486022036, 7014739939, 6485857224, 7011812106, 6485857238, 6485868050, 6977240809, 6977240799, 8482032648, 2578743473, 7043828811, 7043828810, 9414993328, 7023732362, 7023732364, 5392019571]"
VqsKdXjc_nTkIE8PZUK7V,V-tNyPwMd_7j2AAdXrBPe,93,359,0.0,[1886295998]
djf-0ENVceYNg5x6O7HGq,V-tNyPwMd_7j2AAdXrBPe,109,359,0.0,[1886295998]
hx4EeoLjM7NJfnYrVfGvk,V-tNyPwMd_7j2AAdXrBPe,180,301,1993.1691896509014,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7043828811]"
ndixtJMAJzaQiITLSzYz_,V-tNyPwMd_7j2AAdXrBPe,267,304,0.0,[5392019578]
nl0Bhq5jfJUhmpghbnEaV,V-tNyPwMd_7j2AAdXrBPe,48,402,0.0,[5720425342]
tMb6GY09D_zaob3QQV8vM,V-tNyPwMd_7j2AAdXrBPe,179,301,1993.1691896509014,"[317908405, 7041564226, 9368718200, 4168311512, 9368774130, 5392019578, 7113581386, 7113581387, 7113581389, 7113581393, 7023732365, 7023732364, 7023732362, 9414993328, 7043828810, 7043828811]"
uZVFCkC8Mu4Badqh_vUBE,V-tNyPwMd_7j2AAdXrBPe,260,278,427.71917523594124,"[1128478568, 1128477650, 1128476537, 7029035469, 4168310134, 339079529, 6984376042, 7015017018]"
vToQ2sD35oGmngQzvKN9j,V-tNyPwMd_7j2AAdXrBPe,83,304,0.0,[5392019578]
w5lnA7aOkl9RbW6RzoEdG,V-tNyPwMd_7j2AAdXrBPe,416,359,0.0,[1886295998]
BDGXXpou9Eb38xEVTNUs2,V_vEOLz-VvDvsJC4jk5JR,120,114,0.0,[1175843806]
CTJ48OMS2Nn2CyW093CBk,V_vEOLz-VvDvsJC4jk5JR,15,114,0.0,[1175843806]
E_oc6kDbFdlvVaZssBQex,V_vEOLz-VvDvsJC4jk5JR,405,404,0.0,[7927564332]
O-PLpyiKLXCmTOTN2ykl2,V_vEOLz-VvDvsJC4jk5JR,192,192,0.0,[1814665419]
Rx10-oSKyoIJDvbVd1Py3,V_vEOLz-VvDvsJC4jk5JR,29,114,0.0,[1175843806]
T6BRc19d7TrtHQroCLymy,V_vEOLz-VvDvsJC4jk5JR,192,192,0.0,[1814665419]
XQFjzrlmVSDo00hpPwPD9,V_vEOLz-VvDvsJC4jk5JR,39,114,0.0,[1175843806]
_RCpDqcLlmzJHSPPy8bli,V_vEOLz-VvDvsJC4jk5JR,192,192,0.0,[1814665419]
djf-0ENVceYNg5x6O7HGq,V_vEOLz-VvDvsJC4jk5JR,109,114,0.0,[1175843806]
oepuTc06iN5U0ZwjmqZIj,V_vEOLz-VvDvsJC4jk5JR,424,423,0.0,[4323950582]
zwjvZyv-K7qfVyipl6li5,V_vEOLz-VvDvsJC4jk5JR,2,114,0.0,[1175843806]
0fV-oHdZjqIXEVAq-5E7b,V_vEOLz-VvDvsJC4jk5JR,360,114,0.0,[1175843806]
50n7_gqFiIrgeNHtVzwF0,V_vEOLz-VvDvsJC4jk5JR,326,114,0.0,[1175843806]
6Jzbm71jwnmQuuO9P7ngg,V_vEOLz-VvDvsJC4jk5JR,267,114,0.0,[1175843806]
8CWoTtootKoeWNjoE5oOP,V_vEOLz-VvDvsJC4jk5JR,326,114,0.0,[1175843806]
I4AY9d0_JCb661dki5jy7,V_vEOLz-VvDvsJC4jk5JR,425,114,0.0,[1175843806]
KNOT7t80YXwsfYupjUiTk,V_vEOLz-VvDvsJC4jk5JR,426,114,0.0,[1175843806]
XxUPXIlZHVjWT_a7YqhHy,V_vEOLz-VvDvsJC4jk5JR,426,114,0.0,[1175843806]
cQIW-LxFXCIuxPpIw4MR2,V_vEOLz-VvDvsJC4jk5JR,296,114,0.0,[1175843806]
dzTiXNOiyKbSpiehbFk-a,V_vEOLz-VvDvsJC4jk5JR,360,114,0.0,[1175843806]
gboAfb13A28YhAJkt-Pkx,V_vEOLz-VvDvsJC4jk5JR,400,114,0.0,[1175843806]
lQGthxPF7d3FXnmoZFGLV,V_vEOLz-VvDvsJC4jk5JR,426,114,0.0,[1175843806]
o8mSXE7IgJWToUsU4NnFr,V_vEOLz-VvDvsJC4jk5JR,277,190,117.06575927290262,"[1814665419, 274589372, 262336905]"
p2DY4x4NaqXRC1gG9cwiY,V_vEOLz-VvDvsJC4jk5JR,359,114,0.0,[1175843806]
pIaHBI4j1KA7mIDUenoKC,V_vEOLz-VvDvsJC4jk5JR,360,117,0.0,[10239200965]
wh9cIxqRBTvvkxeMtkHAi,V_vEOLz-VvDvsJC4jk5JR,400,114,0.0,[1175843806]
xg6X_6yI3-x6agQaIKy0r,V_vEOLz-VvDvsJC4jk5JR,309,190,0.0,[262336905]
xkITynYnba-VdPTlpu5kL,V_vEOLz-VvDvsJC4jk5JR,219,190,117.06575927290262,"[1814665419, 274589372, 262336905]"
z2W-2EVP76_5pF_4R0HbR,V_vEOLz-VvDvsJC4jk5JR,360,114,0.0,[1175843806]
0fV-oHdZjqIXEVAq-5E7b,VqsKdXjc_nTkIE8PZUK7V,360,359,349.74068937636184,"[1886295269, 10562355384, 5727317783, 4323952889, 4781919525, 4781919524, 260758574, 1888346013, 1886295998]"
3I93k-8Viq6W8QFXbpmUU,VqsKdXjc_nTkIE8PZUK7V,362,359,174.1628211676752,"[260758678, 1888346077, 1888346018, 1888346013, 1886295998]"
8NzGmmMDzhEhQEXbQjJTl,VqsKdXjc_nTkIE8PZUK7V,362,359,174.1628211676752,"[260758678, 1888346077, 1888346018, 1888346013, 1886295998]"
EWmI2x176BtYHecDIWm2H,VqsKdXjc_nTkIE8PZUK7V,89,95,235.5132587836186,"[5392895112, 6989895843, 2578433065, 6989895844, 3143411495, 6485670784, 7014882195, 3143411520, 3143412033]"
I46ZQc9g0OMvTpnnq0RXs,VqsKdXjc_nTkIE8PZUK7V,14,14,0.0,[4168314500]
LrIznn0Nk3YYvE6SV4NT_,VqsKdXjc_nTkIE8PZUK7V,361,359,177.45045235544677,"[260758565, 260758574, 1888346013, 1886295998]"
SqToUMEw-z1wSe52v0JGh,VqsKdXjc_nTkIE8PZUK7V,362,359,174.1628211676752,"[260758678, 1888346077, 1888346018, 1888346013, 1886295998]"
dzTiXNOiyKbSpiehbFk-a,VqsKdXjc_nTkIE8PZUK7V,360,359,349.74068937636184,"[1886295269, 10562355384, 5727317783, 4323952889, 4781919525, 4781919524, 260758574, 1888346013, 1886295998]"
edXbrlxHb468dADNBXJ2G,VqsKdXjc_nTkIE8PZUK7V,216,218,308.5375535809871,"[6985079820, 339081311, 7048869158, 527831696, 8442698477, 6985153417]"
p2DY4x4NaqXRC1gG9cwiY,VqsKdXjc_nTkIE8PZUK7V,359,359,0.0,[1886295998]
pIaHBI4j1KA7mIDUenoKC,VqsKdXjc_nTkIE8PZUK7V,360,359,349.74068937636184,"[1886295269, 10562355384, 5727317783, 4323952889, 4781919525, 4781919524, 260758574, 1888346013, 1886295998]"
ujMXATExhhRj9qgxcopKv,VqsKdXjc_nTkIE8PZUK7V,362,359,174.1628211676752,"[260758678, 1888346077, 1888346018, 1888346013, 1886295998]"
wk7z0bHFULyZrQtvEvO1X,VqsKdXjc_nTkIE8PZUK7V,360,359,349.74068937636184,"[1886295269, 10562355384, 5727317783, 4323952889, 4781919525, 4781919524, 260758574, 1888346013, 1886295998]"
xkITynYnba-VdPTlpu5kL,VqsKdXjc_nTkIE8PZUK7V,219,218,0.0,[6985153417]
z2W-2EVP76_5pF_4R0HbR,VqsKdXjc_nTkIE8PZUK7V,360,359,349.74068937636184,"[1886295269, 10562355384, 5727317783, 4323952889, 4781919525, 4781919524, 260758574, 1888346013, 1886295998]"
2HEouGQcgjyXwlsq69h3S,VqsKdXjc_nTkIE8PZUK7V,300,359,0.0,[1886295998]
2sefONCZ5v5w4bCF1ybYX,VqsKdXjc_nTkIE8PZUK7V,85,359,0.0,[1886295998]
EYuJpRuohnv2M2djd0oRb,VqsKdXjc_nTkIE8PZUK7V,397,359,0.0,[1886295998]
EqpMMSAPpyyeIs0OPJu7A,VqsKdXjc_nTkIE8PZUK7V,98,359,0.0,[1886295998]
EvMcmidrqDryWEcBEqdU2,VqsKdXjc_nTkIE8PZUK7V,425,359,0.0,[1886295998]
NwvVKB38LtB63C0PtEo-i,VqsKdXjc_nTkIE8PZUK7V,425,225,6805.614686096191,"[6952038537, 6952038534, 6952038526, 6953539418, 6952038523, 6952038519, 6952035739, 6952035732, 6491614424, 6491614425, 6953678243, 6953678227, 261726784, 6942560970, 1892876501, 260755102, 1128125313, 1128125375, 274591723, 1884999064, 1884999079, 1884999061, 1884999051, 260755101, 5434591444, 5434591442, 1814665424, 1814665419, 274589372, 1128126150, 1128125930, 1128126056, 1128126117, 316916763, 1885696441, 276659446, 1892904326, 1885696346, 276659536, 276659637, 7025440170, 8431951862, 6513299697, 8431951870, 1885907570, 4323956955, 3890628560, 4075818998, 274589385, 274589386, 417395073, 417395122, 274589389, 260754134, 3883555026, 6971317922, 6971317926, 10904528616]"
QcjXCusjL37XD0vtFPM_z,VqsKdXjc_nTkIE8PZUK7V,269,359,0.0,[1886295998]
V-tNyPwMd_7j2AAdXrBPe,VqsKdXjc_nTkIE8PZUK7V,278,359,0.0,[1886295998]
djf-0ENVceYNg5x6O7HGq,VqsKdXjc_nTkIE8PZUK7V,109,359,0.0,[1886295998]
eW27jXPyPLkZFOoF5g9lr,VqsKdXjc_nTkIE8PZUK7V,433,359,0.0,[1886295998]
nl0Bhq5jfJUhmpghbnEaV,VqsKdXjc_nTkIE8PZUK7V,48,402,0.0,[5720425342]
w5lnA7aOkl9RbW6RzoEdG,VqsKdXjc_nTkIE8PZUK7V,416,359,0.0,[1886295998]
2sefONCZ5v5w4bCF1ybYX,W1YoMQsS8c1ZcZdd_AJ4R,85,442,449.4898380536587,"[6952128713, 6952128699, 6952128710, 6491266231, 4168314394, 12287636104, 5392868396, 5392868419, 5392868394, 6953774176, 6966026051, 6966026049, 6966026042, 6966026038, 6966026040, 6966026052]"
jmLM1TsmnRPlkOtGUD0nu,W1YoMQsS8c1ZcZdd_AJ4R,85,442,449.4898380536587,"[6952128713, 6952128699, 6952128710, 6491266231, 4168314394, 12287636104, 5392868396, 5392868419, 5392868394, 6953774176, 6966026051, 6966026049, 6966026042, 6966026038, 6966026040, 6966026052]"
yX2mhzfbx4_bbd2DANmLp,W1YoMQsS8c1ZcZdd_AJ4R,135,442,0.0,[6966026052]
0fV-oHdZjqIXEVAq-5E7b,XQFjzrlmVSDo00hpPwPD9,360,18,0.0,[1175843806]
50n7_gqFiIrgeNHtVzwF0,XQFjzrlmVSDo00hpPwPD9,326,18,0.0,[1175843806]
6Jzbm71jwnmQuuO9P7ngg,XQFjzrlmVSDo00hpPwPD9,267,18,0.0,[1175843806]
8CWoTtootKoeWNjoE5oOP,XQFjzrlmVSDo00hpPwPD9,326,18,0.0,[1175843806]
